Gene,chr,start,end
Gene_6064,chr05,1806233,1807460
Gene_6065,chr05,1808305,1809956
Gene_6066,chr05,1810398,1810472
Gene_6067,chr05,1810896,1812534
Gene_6068,chr05,1813233,1814992
Gene_6069,chr05,1815903,1818266
Gene_6070,chr05,1819768,1820534
Gene_6071,chr05,1822800,1825030
Gene_6072,chr05,1825839,1826960
Gene_6073,chr05,1827859,1829030
Gene_6074,chr05,1830265,1832934
Gene_6075,chr05,1833158,1833843
Gene_6076,chr05,1836272,1837544
Gene_6077,chr05,1840274,1841585
Gene_6078,chr05,1842168,1844335
Gene_6079,chr05,1844950,1849012
Gene_6080,chr05,1850676,1852142
Gene_6081,chr05,1859714,1860749
Gene_6082,chr05,1863238,1863550
Gene_6083,chr05,1863845,1864795
Gene_6084,chr05,1865361,1866533
Gene_6085,chr05,1866778,1867998
Gene_6086,chr05,1868922,1869843
Gene_6087,chr05,1870889,1872650
Gene_6088,chr05,1873453,1877350
Gene_6089,chr05,1877633,1878571
Gene_6090,chr05,1878957,1879329
Gene_6091,chr05,1879413,1880566
Gene_6092,chr05,1881096,1884635
Gene_6093,chr05,1885293,1885899
Gene_6094,chr05,1886269,1887481
Gene_6095,chr05,1888653,1890667
Gene_6096,chr05,1891408,1892023
Gene_6097,chr05,1893552,1896675
Gene_6098,chr05,1910702,1913998
Gene_6099,chr05,1977410,1978827
Gene_6100,chr05,1979648,1979942
Gene_6101,chr05,1989154,1989965
Gene_6102,chr05,1999303,2000328
Gene_6103,chr05,2000689,2006904
Gene_6104,chr05,2006938,2008353
Gene_6105,chr05,2008849,2010364
Gene_6106,chr05,2011063,2012954
Gene_6107,chr05,2013257,2014066
Gene_6108,chr05,2014713,2016394
Gene_6109,chr05,2016838,2017881
Gene_6110,chr05,2017971,2020972
Gene_6111,chr05,2021539,2022741
Gene_6112,chr05,2023234,2028641
Gene_6113,chr05,2030865,2032322
Gene_6114,chr05,2075099,2075600
Gene_6115,chr05,2076476,2079258
Gene_6116,chr05,2080128,2081264
Gene_6117,chr05,2084057,2086190
Gene_6118,chr05,2087951,2089459
Gene_6119,chr05,2090270,2091623
Gene_6120,chr05,2091767,2092861
Gene_6121,chr05,2094407,2099720
Gene_6122,chr05,2101403,2103309
Gene_6123,chr05,2103689,2110404
Gene_6124,chr05,2111587,2121494
Gene_6125,chr05,2121829,2123300
Gene_6126,chr05,2124228,2125554
Gene_6127,chr05,2125980,2127705
Gene_6128,chr05,2128181,2129871
Gene_6129,chr05,2130071,2132966
Gene_6130,chr05,2133777,2136883
Gene_6131,chr05,2138818,2140380
Gene_6132,chr05,2141657,2142671
Gene_6133,chr05,2142813,2143233
Gene_6134,chr05,2144434,2146576
Gene_6135,chr05,2146786,2148284
Gene_6136,chr05,2149456,2151329
Gene_6137,chr05,2151536,2152403
Gene_6138,chr05,2156793,2162115
Gene_6139,chr05,2163225,2166152
Gene_6140,chr05,2166826,2169715
Gene_6141,chr05,2171202,2172405
Gene_6142,chr05,2172957,2184973
Gene_6143,chr05,2208725,2210359
Gene_6144,chr05,2211204,2213028
Gene_6145,chr05,2213675,2214966
Gene_6146,chr05,2218563,2219712
Gene_6147,chr05,2220277,2220603
Gene_6148,chr05,2222392,2223969
Gene_6149,chr05,2225201,2226154
Gene_6150,chr05,2227472,2230420
Gene_6151,chr05,2231083,2235544
Gene_6152,chr05,2235567,2236187
Gene_6153,chr05,2237237,2239478
Gene_6154,chr05,2240696,2240790
Gene_6155,chr05,2249197,2253692
Gene_6156,chr05,2255301,2256868
Gene_6157,chr05,2257037,2259064
Gene_6158,chr05,2259583,2260530
Gene_6159,chr05,2260938,2262035
Gene_6160,chr05,2262478,2263393
Gene_6161,chr05,2279912,2280677
Gene_6162,chr05,2356581,2358325
Gene_6163,chr05,2359793,2360642
Gene_6164,chr05,2361238,2364141
Gene_6165,chr05,2368130,2369502
Gene_6166,chr05,2371819,2372672
Gene_6167,chr05,2376470,2377295
Gene_6168,chr05,2382259,2386472
Gene_6169,chr05,2387220,2388147
Gene_6170,chr05,2388494,2389479
Gene_6171,chr05,2390021,2390966
Gene_6172,chr05,2392762,2396136
Gene_6173,chr05,2398463,2400128
Gene_6174,chr05,2400415,2401648
Gene_6175,chr05,2402102,2402479
Gene_6176,chr05,2407981,2408824
Gene_6177,chr05,2452962,2454088
Gene_6178,chr05,2455107,2457590
Gene_6179,chr05,2458677,2459565
Gene_6180,chr05,2460909,2461911
Gene_6181,chr05,2508715,2510158
Gene_6182,chr05,2512145,2512720
Gene_6183,chr05,2513022,2513605
Gene_6184,chr05,2625193,2625266
Gene_6185,chr05,2626714,2629183
Gene_6186,chr05,2629574,2630747
Gene_6187,chr05,2632377,2634803
Gene_6188,chr05,2636147,2638919
Gene_6189,chr05,2640786,2642085
Gene_6190,chr05,2642798,2643683
Gene_6191,chr05,2644489,2647395
Gene_6192,chr05,2648918,2652125
Gene_6193,chr05,2652654,2655616
Gene_6194,chr05,2655907,2659019
Gene_6195,chr05,2659443,2661294
Gene_6196,chr05,2664458,2667303
Gene_6197,chr05,2674599,2677670
Gene_6198,chr05,2681103,2682510
Gene_6199,chr05,2683593,2685126
Gene_6200,chr05,2686262,2692577
Gene_6201,chr05,2695953,2701730
Gene_6202,chr05,2702405,2703091
Gene_6203,chr05,2703511,2705356
Gene_6204,chr05,2705954,2709157
Gene_6205,chr05,2709585,2711638
Gene_6206,chr05,2712348,2713671
Gene_6207,chr05,2716950,2718895
Gene_6208,chr05,2720166,2720903
Gene_6209,chr05,2721584,2722281
Gene_6210,chr05,2722693,2724119
Gene_6211,chr05,2724522,2725869
Gene_6212,chr05,2726630,2729325
Gene_6213,chr05,2732661,2733471
Gene_6214,chr05,2748281,2749490
Gene_6215,chr05,2750453,2755206
Gene_6216,chr05,2755855,2756980
Gene_6217,chr05,2757272,2758052
Gene_6218,chr05,2758461,2761347
Gene_6219,chr05,2761528,2762418
Gene_6220,chr05,2762881,2763440
Gene_6221,chr05,2763964,2764846
Gene_6222,chr05,2765328,2767520
Gene_6223,chr05,2767814,2768491
Gene_6224,chr05,2768508,2769724
Gene_6225,chr05,2770207,2775016
Gene_6226,chr05,2775447,2776516
Gene_6227,chr05,2777823,2781030
Gene_6228,chr05,2782778,2784164
Gene_6229,chr05,2784932,2786463
Gene_6230,chr05,2790946,2792443
Gene_6231,chr05,2793814,2797245
Gene_6232,chr05,2799316,2800644
Gene_6233,chr05,2805816,2807005
Gene_6234,chr05,2807672,2808775
Gene_6235,chr05,2809209,2811982
Gene_6236,chr05,2812485,2813091
Gene_6237,chr05,2813553,2813979
Gene_6238,chr05,2814417,2815087
Gene_6239,chr05,2815500,2816076
Gene_6240,chr05,2817333,2819924
Gene_6241,chr05,2821308,2821809
Gene_6242,chr05,2821971,2822758
Gene_6243,chr05,2823279,2824769
Gene_6244,chr05,2826161,2827052
Gene_6245,chr05,2828154,2831446
Gene_6246,chr05,2832451,2835555
Gene_6247,chr05,2836324,2837204
Gene_6248,chr05,2837811,2839923
Gene_6249,chr05,2840325,2843925
Gene_6250,chr05,2853670,2860098
Gene_6251,chr05,2860490,2861187
Gene_6252,chr05,2861248,2862430
Gene_6253,chr05,2863170,2864989
Gene_6254,chr05,2865565,2867483
Gene_6255,chr05,2867574,2868545
Gene_6256,chr05,2868992,2870042
Gene_6257,chr05,2870546,2871269
Gene_6258,chr05,2872128,2874507
Gene_6259,chr05,2875217,2879908
Gene_6260,chr05,2881488,2882598
Gene_6261,chr05,2882898,2884791
Gene_6262,chr05,2885462,2888886
Gene_6263,chr05,2889710,2891166
Gene_6264,chr05,2891814,2897004
Gene_6265,chr05,2897710,2909949
Gene_6266,chr05,2910686,2913251
Gene_6267,chr05,2943681,2944903
Gene_6268,chr05,2946734,2947184
Gene_6269,chr05,2947356,2947954
Gene_6270,chr05,2949156,2950536
Gene_6271,chr05,2951598,2952685
Gene_6272,chr05,2984771,2987050
Gene_6273,chr05,2991333,2992080
Gene_6274,chr05,2992870,2993862
Gene_6275,chr05,2994763,2995549
Gene_6276,chr05,2995795,2996585
Gene_6277,chr05,2996864,2997883
Gene_6278,chr05,2998455,3000993
Gene_6279,chr05,3002336,3003877
Gene_6280,chr05,3004444,3009384
Gene_6281,chr05,3010700,3011392
Gene_6282,chr05,3011637,3012885
Gene_6283,chr05,3013351,3014749
Gene_6284,chr05,3016309,3017691
Gene_6285,chr05,3022415,3023383
Gene_6286,chr05,3023498,3024841
Gene_6287,chr05,3025636,3028461
Gene_6288,chr05,3029547,3030115
Gene_6289,chr05,3039505,3042915
Gene_6290,chr05,3044077,3045261
Gene_6291,chr05,3045495,3047040
Gene_6292,chr05,3047328,3049695
Gene_6293,chr05,3050367,3056059
Gene_6294,chr05,3056749,3057158
Gene_6295,chr05,3058425,3061434
Gene_6296,chr05,3062240,3064288
Gene_6297,chr05,3064776,3066311
Gene_6298,chr05,3068087,3068912
Gene_6299,chr05,3071158,3074196
Gene_6300,chr05,3075647,3076673
Gene_6301,chr05,3076918,3079023
Gene_6302,chr05,3079400,3082171
Gene_6303,chr05,3083013,3083909
Gene_6304,chr05,3084109,3089126
Gene_6305,chr05,3118902,3119481
Gene_6306,chr05,3122969,3125987
Gene_6307,chr05,3127249,3128841
Gene_6308,chr05,3129996,3130853
Gene_6309,chr05,3134857,3135522
Gene_6310,chr05,3136482,3139358
Gene_6311,chr05,3139886,3140864
Gene_6312,chr05,3143955,3147462
Gene_6313,chr05,3147615,3147957
Gene_6314,chr05,3149113,3150909
Gene_6315,chr05,3152688,3154439
Gene_6316,chr05,3155338,3156851
Gene_6317,chr05,3157836,3158626
Gene_6318,chr05,3159107,3160556
Gene_6319,chr05,3160688,3163974
Gene_6320,chr05,3164466,3165504
Gene_6321,chr05,3166485,3171449
Gene_6322,chr05,3179519,3181705
Gene_6323,chr05,3183597,3184605
Gene_6324,chr05,3186658,3188064
Gene_6325,chr05,3189083,3190674
Gene_6326,chr05,3191782,3192317
Gene_6327,chr05,3193166,3195487
Gene_6328,chr05,3203167,3203935
Gene_6329,chr05,3205056,3206477
Gene_6330,chr05,3207076,3208987
Gene_6331,chr05,3209245,3209825
Gene_6332,chr05,3211514,3212769
Gene_6333,chr05,3214732,3216649
Gene_6334,chr05,3217324,3219575
Gene_6335,chr05,3219915,3221282
Gene_6336,chr05,3222603,3224307
Gene_6337,chr05,3225747,3228067
Gene_6338,chr05,3229231,3231244
Gene_6339,chr05,3232692,3237723
Gene_6340,chr05,3238467,3241113
Gene_6341,chr05,3244012,3247985
Gene_6342,chr05,3248569,3248981
Gene_6343,chr05,3251028,3252178
Gene_6344,chr05,3253937,3254964
Gene_6345,chr05,3255565,3256701
Gene_6346,chr05,3257032,3258171
Gene_6347,chr05,3258759,3259488
Gene_6348,chr05,3260084,3260741
Gene_6349,chr05,3261508,3264906
Gene_6350,chr05,3265812,3267440
Gene_6351,chr05,3268769,3269368
Gene_6352,chr05,3269727,3270111
Gene_6353,chr05,3270511,3271500
Gene_6354,chr05,3273089,3274220
Gene_6355,chr05,3274790,3276813
Gene_6356,chr05,3278140,3279636
Gene_6357,chr05,3280210,3280999
Gene_6358,chr05,3282918,3285370
Gene_6359,chr05,3286535,3288399
Gene_6360,chr05,3288809,3291300
Gene_6361,chr05,3350995,3352429
Gene_6362,chr05,3353008,3353965
Gene_6363,chr05,3354521,3356305
Gene_6364,chr05,3388312,3391693
Gene_6365,chr05,3391987,3394395
Gene_6366,chr05,3394714,3395504
Gene_6367,chr06,2437,3223
Gene_6368,chr06,4155,4740
Gene_6369,chr06,5663,7495
Gene_6370,chr06,15907,18008
Gene_6371,chr06,18539,18746
Gene_6372,chr06,20779,22477
Gene_6373,chr06,32468,34043
Gene_6374,chr06,34821,36397
Gene_6375,chr06,36874,37462
Gene_6376,chr06,38806,39520
Gene_6377,chr06,41116,41606
Gene_6378,chr06,42335,43196
Gene_6379,chr06,60752,61424
Gene_6380,chr06,62240,63386
Gene_6381,chr06,63582,64495
Gene_6382,chr06,64883,65922
Gene_6383,chr06,66740,67467
Gene_6384,chr06,67878,68187
Gene_6385,chr06,68766,69654
Gene_6386,chr06,70571,78530
Gene_6387,chr06,79494,80970
Gene_6388,chr06,81086,83186
Gene_6389,chr06,84471,87251
Gene_6390,chr06,88435,88945
Gene_6391,chr06,89633,90932
Gene_6392,chr06,91806,94847
Gene_6393,chr06,95384,96470
Gene_6394,chr06,97543,102861
Gene_6395,chr06,103674,105328
Gene_6396,chr06,183248,210682
Gene_6397,chr06,211331,212048
Gene_6398,chr06,212617,215752
Gene_6399,chr06,216181,216657
Gene_6400,chr06,217229,219025
Gene_6401,chr06,220954,222383
Gene_6402,chr06,223807,226519
Gene_6403,chr06,228677,230176
Gene_6404,chr06,233407,235642
Gene_6405,chr06,238232,240450
Gene_6406,chr06,240630,243001
Gene_6407,chr06,245105,248941
Gene_6408,chr06,249352,251800
Gene_6409,chr06,252232,252321
Gene_6410,chr06,253198,254272
Gene_6411,chr06,256293,259586
Gene_6412,chr06,260996,261506
Gene_6413,chr06,263596,268269
Gene_6414,chr06,268429,268902
Gene_6415,chr06,269726,273144
Gene_6416,chr06,273886,274178
Gene_6417,chr06,274453,275962
Gene_6418,chr06,276443,277177
Gene_6419,chr06,277779,280791
Gene_6420,chr06,281558,287170
Gene_6421,chr06,287518,288188
Gene_6422,chr06,288812,292287
Gene_6423,chr06,293814,294461
Gene_6424,chr06,294746,295844
Gene_6425,chr06,297248,297710
Gene_6426,chr06,299864,303125
Gene_6427,chr06,304527,305642
Gene_6428,chr06,307233,309507
Gene_6429,chr06,311227,314749
Gene_6430,chr06,314966,315386
Gene_6431,chr06,316034,318188
Gene_6432,chr06,318703,320131
Gene_6433,chr06,321186,323958
Gene_6434,chr06,328332,329053
Gene_6435,chr06,329480,330071
Gene_6436,chr06,330605,332105
Gene_6437,chr06,332694,335850
Gene_6438,chr06,336602,339195
Gene_6439,chr06,341285,341915
Gene_6440,chr06,342890,346042
Gene_6441,chr06,346642,347665
Gene_6442,chr06,349042,351732
Gene_6443,chr06,353291,355366
Gene_6444,chr06,355852,356594
Gene_6445,chr06,357006,359379
Gene_6446,chr06,360498,362080
Gene_6447,chr06,362591,363457
Gene_6448,chr06,363889,364862
Gene_6449,chr06,365413,367084
Gene_6450,chr06,371775,375265
Gene_6451,chr06,375706,378514
Gene_6452,chr06,379253,380708
Gene_6453,chr06,381102,382236
Gene_6454,chr06,382312,382957
Gene_6455,chr06,384278,386486
Gene_6456,chr06,388598,391963
Gene_6457,chr06,394829,395300
Gene_6458,chr06,395790,399780
Gene_6459,chr06,400541,402095
Gene_6460,chr06,402202,403741
Gene_6461,chr06,404231,406630
Gene_6462,chr06,407042,408019
Gene_6463,chr06,408115,409077
Gene_6464,chr06,409658,411599
Gene_6465,chr06,412062,413405
Gene_6466,chr06,414592,417079
Gene_6467,chr06,426805,429400
Gene_6468,chr06,429966,432207
Gene_6469,chr06,439102,440927
Gene_6470,chr06,441118,442090
Gene_6471,chr06,442675,443020
Gene_6472,chr06,443343,446216
Gene_6473,chr06,448114,449195
Gene_6474,chr06,451686,453369
Gene_6475,chr06,459267,462135
Gene_6476,chr06,462991,464220
Gene_6477,chr06,464905,465469
Gene_6478,chr06,467467,468140
Gene_6479,chr06,468259,468620
Gene_6480,chr06,469630,470408
Gene_6481,chr06,471856,474098
Gene_6482,chr06,474193,474825
Gene_6483,chr06,477367,478066
Gene_6484,chr06,480567,482349
Gene_6485,chr06,486831,487385
Gene_6486,chr06,489473,494385
Gene_6487,chr06,494700,495861
Gene_6488,chr06,495989,497477
Gene_6489,chr06,498267,499369
Gene_6490,chr06,500136,500269
Gene_6491,chr06,500960,502097
Gene_6492,chr06,503094,503737
Gene_6493,chr06,504941,506954
Gene_6494,chr06,507404,508094
Gene_6495,chr06,508880,509274
Gene_6496,chr06,511294,512932
Gene_6497,chr06,514175,514733
Gene_6498,chr06,517914,519338
Gene_6499,chr06,534431,534953
Gene_6500,chr06,537310,538897
Gene_6501,chr06,539598,540972
Gene_6502,chr06,558887,560767
Gene_6503,chr06,562425,564273
Gene_6504,chr06,564972,567075
Gene_6505,chr06,567511,568185
Gene_6506,chr06,568600,569284
Gene_6507,chr06,571096,571507
Gene_6508,chr06,573855,574530
Gene_6509,chr06,576619,577653
Gene_6510,chr06,578746,579478
Gene_6511,chr06,580145,580940
Gene_6512,chr06,588818,590074
Gene_6513,chr06,614765,616331
Gene_6514,chr06,617028,620240
Gene_6515,chr06,620570,622885
Gene_6516,chr06,623974,624392
Gene_6517,chr06,624991,625973
Gene_6518,chr06,629322,639058
Gene_6519,chr06,640193,643244
Gene_6520,chr06,644025,646398
Gene_6521,chr06,647424,649287
Gene_6522,chr06,650194,651852
Gene_6523,chr06,653040,654429
Gene_6524,chr06,654734,656536
Gene_6525,chr06,657530,659393
Gene_6526,chr06,661145,662956
Gene_6527,chr06,663216,664590
Gene_6528,chr06,665535,666549
Gene_6529,chr06,667636,669612
Gene_6530,chr06,670264,671420
Gene_6531,chr06,675470,679134
Gene_6532,chr06,679577,681938
Gene_6533,chr06,686121,686851
Gene_6534,chr06,690929,693853
Gene_6535,chr06,694866,696974
Gene_6536,chr06,698692,700112
Gene_6537,chr06,700967,702348
Gene_6538,chr06,702918,703921
Gene_6539,chr06,705229,706588
Gene_6540,chr06,707164,708910
Gene_6541,chr06,746944,750355
Gene_6542,chr06,757140,758583
Gene_6543,chr06,764674,765025
Gene_6544,chr06,765962,766919
Gene_6545,chr06,767890,771583
Gene_6546,chr06,772269,773743
Gene_6547,chr06,775519,776854
Gene_6548,chr06,777611,777967
Gene_6549,chr06,778316,780282
Gene_6550,chr06,780606,782543
Gene_6551,chr06,785597,786322
Gene_6552,chr06,786740,787814
Gene_6553,chr06,788913,790592
Gene_6554,chr06,837448,840115
Gene_6555,chr06,840355,841827
Gene_6556,chr06,842357,844708
Gene_6557,chr06,846151,846772
Gene_6558,chr06,848318,851199
Gene_6559,chr06,855525,856730
Gene_6560,chr06,857314,859685
Gene_6561,chr06,861313,862772
Gene_6562,chr06,863197,864001
Gene_6563,chr06,864601,867382
Gene_6564,chr06,867989,870581
Gene_6565,chr06,871162,872814
Gene_6566,chr06,873586,876834
Gene_6567,chr06,883959,885975
Gene_6568,chr06,891202,892739
Gene_6569,chr06,894082,897201
Gene_6570,chr06,897823,899185
Gene_6571,chr06,914901,916526
Gene_6572,chr06,924296,925541
Gene_6573,chr06,925834,927832
Gene_6574,chr06,928174,929314
Gene_6575,chr06,929791,930641
Gene_6576,chr06,931995,940645
Gene_6577,chr06,942259,943985
Gene_6578,chr06,944144,945353
Gene_6579,chr06,945627,948456
Gene_6580,chr06,949933,950422
Gene_6581,chr06,950988,952101
Gene_6582,chr06,952752,954156
Gene_6583,chr06,957715,960088
Gene_6584,chr06,960883,962420
Gene_6585,chr06,963056,965924
Gene_6586,chr06,966428,969572
Gene_6587,chr06,969958,972005
Gene_6588,chr06,972063,972669
Gene_6589,chr06,973068,973728
Gene_6590,chr06,973777,974805
Gene_6591,chr06,977099,977607
Gene_6592,chr06,978048,979126
Gene_6593,chr06,982755,989453
Gene_6594,chr06,990692,991633
Gene_6595,chr06,993705,994273
Gene_6596,chr06,996170,996911
Gene_6597,chr06,997920,999034
Gene_6598,chr06,1000732,1002055
Gene_6599,chr06,1002310,1005083
Gene_6600,chr06,1005636,1007429
Gene_6601,chr06,1030441,1032563
Gene_6602,chr06,1035488,1037180
Gene_6603,chr06,1038628,1039789
Gene_6604,chr06,1040603,1043015
Gene_6605,chr06,1043851,1046023
Gene_6606,chr06,1046714,1049213
Gene_6607,chr06,1049794,1050686
Gene_6608,chr06,1051517,1052424
Gene_6609,chr06,1053497,1056509
Gene_6610,chr06,1059080,1061010
Gene_6611,chr06,1062312,1063651
Gene_6612,chr06,1064186,1067034
Gene_6613,chr06,1067760,1072461
Gene_6614,chr06,1075289,1080025
Gene_6615,chr06,1081609,1086278
Gene_6616,chr06,1087360,1089102
Gene_6617,chr06,1089438,1091483
Gene_6618,chr06,1091831,1093055
Gene_6619,chr06,1094676,1097728
Gene_6620,chr06,1100277,1101973
Gene_6621,chr06,1103716,1105038
Gene_6622,chr06,1106743,1108069
Gene_6623,chr06,1109477,1110730
Gene_6624,chr06,1111136,1112327
Gene_6625,chr06,1113071,1114358
Gene_6626,chr06,1115054,1115711
Gene_6627,chr06,1116244,1117708
Gene_6628,chr06,1118840,1120603
Gene_6629,chr06,1120672,1123105
Gene_6630,chr06,1123417,1125256
Gene_6631,chr06,1127314,1128221
Gene_6632,chr06,1128655,1130311
Gene_6633,chr06,1130863,1132489
Gene_6634,chr06,1132834,1134868
Gene_6635,chr06,1135467,1137401
Gene_6636,chr06,1137853,1141175
Gene_6637,chr06,1142735,1145439
Gene_6638,chr06,1148300,1148870
Gene_6639,chr06,1151373,1155219
Gene_6640,chr06,1156308,1157358
Gene_6641,chr06,1158576,1160068
Gene_6642,chr06,1160912,1161905
Gene_6643,chr06,1162068,1163989
Gene_6644,chr06,1164413,1165037
Gene_6645,chr06,1165436,1166835
Gene_6646,chr06,1167369,1169454
Gene_6647,chr06,1170076,1170766
Gene_6648,chr06,1171411,1173094
Gene_6649,chr06,1173880,1175990
Gene_6650,chr06,1177056,1179012
Gene_6651,chr06,1179971,1183946
Gene_6652,chr06,1185431,1186776
Gene_6653,chr06,1188322,1189685
Gene_6654,chr06,1190781,1193871
Gene_6655,chr06,1195088,1196685
Gene_6656,chr06,1197328,1200236
Gene_6657,chr06,1223448,1224671
Gene_6658,chr06,1225232,1225600
Gene_6659,chr06,1227042,1233299
Gene_6660,chr06,1234060,1236661
Gene_6661,chr06,1237119,1239724
Gene_6662,chr06,1240528,1243394
Gene_6663,chr06,1243670,1244785
Gene_6664,chr06,1247153,1247922
Gene_6665,chr06,1248436,1251970
Gene_6666,chr06,1252223,1253698
Gene_6667,chr06,1254711,1256773
Gene_6668,chr06,1256809,1257433
Gene_6669,chr06,1259018,1262297
Gene_6670,chr06,1262898,1263671
Gene_6671,chr06,1263790,1264378
Gene_6672,chr06,1264971,1270134
Gene_6673,chr06,1270517,1271942
Gene_6674,chr06,1272661,1276836
Gene_6675,chr06,1278318,1283158
Gene_6676,chr06,1285927,1286899
Gene_6677,chr06,1292716,1293153
Gene_6678,chr06,1293605,1296477
Gene_6679,chr06,1298077,1299316
Gene_6680,chr06,1300200,1300831
Gene_6681,chr06,1301769,1302993
Gene_6682,chr06,1305211,1307184
Gene_6683,chr06,1308070,1310215
Gene_6684,chr06,1311224,1314991
Gene_6685,chr06,1316212,1317637
Gene_6686,chr06,1318841,1320099
Gene_6687,chr06,1320821,1321546
Gene_6688,chr06,1321692,1323711
Gene_6689,chr06,1324900,1329149
Gene_6690,chr06,1329756,1331778
Gene_6691,chr06,1356836,1358127
Gene_6692,chr06,1359565,1362337
Gene_6693,chr06,1363495,1364556
Gene_6694,chr06,1365812,1367013
Gene_6695,chr06,1367323,1369990
Gene_6696,chr06,1370439,1370758
Gene_6697,chr06,1371061,1371879
Gene_6698,chr06,1372527,1373898
Gene_6699,chr06,1374591,1376973
Gene_6700,chr06,1378102,1379099
Gene_6701,chr06,1380248,1381682
Gene_6702,chr06,1382405,1385272
Gene_6703,chr06,1385999,1388665
Gene_6704,chr06,1397044,1399584
Gene_6705,chr06,1400889,1404532
Gene_6706,chr06,1405226,1407547
Gene_6707,chr06,1408792,1409754
Gene_6708,chr06,1410160,1410466
Gene_6709,chr06,1411491,1412590
Gene_6710,chr06,1413308,1414510
Gene_6711,chr06,1418134,1420000
Gene_6712,chr06,1421327,1421948
Gene_6713,chr06,1422354,1424113
Gene_6714,chr06,1424211,1426958
Gene_6715,chr06,1428125,1429257
Gene_6716,chr06,1429569,1431907
Gene_6717,chr06,1434136,1435888
Gene_6718,chr06,1437984,1439492
Gene_6719,chr06,1442338,1444339
Gene_6720,chr06,1445708,1447725
Gene_6721,chr06,1450597,1451715
Gene_6722,chr06,1455480,1459480
Gene_6723,chr06,1460502,1462282
Gene_6724,chr06,1464105,1467052
Gene_6725,chr06,1475044,1475506
Gene_6726,chr06,1481969,1483892
Gene_6727,chr06,1484717,1485986
Gene_6728,chr06,1486600,1487975
Gene_6729,chr06,1490366,1495475
Gene_6730,chr06,1497289,1500358
Gene_6731,chr06,1501200,1506351
Gene_6732,chr06,1506728,1508117
Gene_6733,chr06,1508501,1509216
Gene_6734,chr06,1509612,1510320
Gene_6735,chr06,1511681,1515184
Gene_6736,chr06,1522890,1523512
Gene_6737,chr06,1524804,1525635
Gene_6738,chr06,1526588,1528871
Gene_6739,chr06,1529457,1530190
Gene_6740,chr06,1531172,1533658
Gene_6741,chr06,1533868,1534731
Gene_6742,chr06,1535142,1536255
Gene_6743,chr06,1536681,1539143
